COUNTRY,YEAR,REPORTING_PERIOD,SOURCE,VACCINE_TYPE,GENDER,AGEGROUP,CUSTOM_AGEGROUP,AGEGROUP_CUSTOM_CLEAN,TOTAL_POP,TARGET_POP,TARGET_GROUP,NUMBER_TARGET,N_VACC_DOSE1,N_VACC_LAST_DOSE,N_VACC_BOOSTER_DOSE,N_VACC_BOOSTER_DOSE_2,N_VACC_UNKNOWN,N_VACC_TOTAL_DOSES,COMMENTS,WEBINCLUDED
CMR,2021,12,AFR,ALL,,,,,,13944491,,,754013,565876,,,,923643,,
CAF,2021,12,AFR,ALL,,,,,,2885601,,,362298,321982,,,,422496,,
TCD,2021,12,AFR,ALL,,,,,,8520446,,,185794,72824,,,,258618,,
COD,2021,12,AFR,ALL,,,,,,23191076,,,137606,53013,,,,186749,,
GNQ,2021,12,AFR,ALL,,,,,,880000,,,246519,196616,,,,443135,,
GAB,2021,12,AFR,ALL,,,,,,1138327,,,161795,111626,,,,273421,,
COG,2021,12,AFR,ALL,,,,,,,,,432167,474446,,,,644918,,
STP,2021,12,AFR,ALL,,,,,,214610,,,83283,38074,,,,121357,,
BWA,2021,12,AFR,ALL,,,,,,1531498,,,1016989,890002,,,,1016989,,
COM,2021,12,AFR,ALL,,,,,,492498,,,281946,241310,,,,523256,,
ERI,2021,12,AFR,ALL,,,,,,,,,,,,,,,,
SWZ,2021,12,AFR,ALL,,,,,,667792,,,271668,260763,,,,306445,,
ETH,2021,12,AFR,ALL,,,,,,,,,5289323,3491391,,,,8780714,,
KEN,2021,12,AFR,ALL,,,,,,27246033,,,4143379,2556755,,,,6700134,,
LSO,2021,12,AFR,ALL,,,,,,2076618,,,648817,641007,,,,617671,,
MDG,2021,12,AFR,ALL,,,,,,14209024,,,515616,467719,,,,668392,,
MWI,2021,12,AFR,ALL,,,,,,10961096,,,1081869,599857,,,,1414752,,
MUS,2021,12,AFR,ALL,,,,,,1271988,,,928070,895506,,,,1875132,,
MOZ,2021,12,AFR,ALL,,,,,,16649412,,,6303859,3539774,,,,9843638,,
NAM,2021,12,AFR,ALL,,,,,,1501041,,,365473,306606,,,,584381,,
RWA,2021,12,AFR,ALL,,,,,,7831067,,,5814385,3004415,,,,8482389,,
SYC,2021,12,AFR,ALL,,,,,,99202,,,81867,77809,,,,178093,,
ZAF,2021,12,AFR,ALL,,,,,,39798201,,,17029189,14296371,,,,25288417,,
SSD,2021,12,AFR,ALL,,,,,,13735150,,,84839,59737,,,,236710,,
UGA,2021,12,AFR,ALL,,,,,,21310250,,,3838439,912983,,,,4751422,,
TZA,2021,12,AFR,ALL,,,,,,29741377,,,1001610,983801,,,,1337045,,
ZMB,2021,12,AFR,ALL,,,,,,8414839,,,832532,651965,,,,1041441,,
ZWE,2021,12,AFR,ALL,,,,,,10000000,,,3680636,2752352,,,,6432988,,
DZA,2021,12,AFR,ALL,,,,,,20000000,,,6716299,5340231,,,,12076870,,
BEN,2021,12,AFR,ALL,,,,,,7292838,,,339452,297726,,,,383501,,
BFA,2021,12,AFR,ALL,,,,,,10206236,,,444787,323767,,,,490477,,
CPV,2021,12,AFR,ALL,,,,,,370362,,,303569,246960,,,,544075,,
CIV,2021,12,AFR,ALL,,,,,,14570259,,,2669432,1176366,,,,3845788,,
GMB,2021,12,AFR,ALL,,,,,,1564214,,,236834,222890,,,,268008,,
GHA,2021,12,AFR,ALL,,,,,,17458296,,,2328335,834331,,,,3162666,,
GIN,2021,12,AFR,ALL,,,,,,6324622,,,1658464,907869,,,,2566333,,
GNB,2021,12,AFR,ALL,,,,,,378294,,,349317,19078,,,,368395,,
LBR,2021,12,AFR,ALL,,,,,,2368611,,,499696,469598,,,,595558,,
MLI,2021,12,AFR,ALL,,,,,,5733039,,,643166,317080,,,,779938,,
MRT,2021,12,AFR,ALL,,,,,,2600000,,,1057547,672818,,,,1730365,,
NER,2021,12,AFR,ALL,,,,,,10318339,,,506083,456958,,,,963041,,
NGA,2021,12,AFR,ALL,,,,,,111776503,,,6329967,3516215,,,,9846182,,
SEN,2021,12,AFR,ALL,,,,,,9128453,,,1321923,924182,,,,1910830,,
SLE,2021,12,AFR,ALL,,,,,,4283367,,,703231,361089,,,,868726,,
TGO,2021,12,AFR,ALL,,,,,,4786177,,,1097253,567834,,,,1665087,,
IRL,2021,12,TESSY,MOC-MRNA-1273-1,,10_TO_14_YEARS,,,,,,348422,6,5,3,,0,,,True
IRL,2021,12,TESSY,ASZ-AZD1222-1,,18_24_YEARS,,,,,,433572,21485,20913,0,,0,,,True
MDA,2021,12,TESSY,GRI-SPUTNIKV-1,,18_24_YEARS,,,,,,0,1,1,0,,0,,,True
MDA,2021,12,TESSY,ASZ-AZD1222-1,,50_59_YEARS,,,,,,0,225,407,0,,0,,,True
SMR,2021,12,TESSY,GRI-SPUTNIKV-1,,18_24_YEARS,,,,,,2457,1637,1616,18,,0,,,True
MKD,2021,12,TESSY,WIB-INAC-SARSCOV2-1,,,,,,0,,,988,0,,,0,,,
MKD,2021,12,TESSY,WIB-INAC-SARSCOV2-1,,GTEQ_60_YEARS,,,,,,0,988,0,,,0,,,False
MKD,2021,12,TESSY,WIB-INAC-SARSCOV2-1,,70_79_YEARS,,,,,,0,988,0,,,0,,,True
BIH,2021,12,TESSY,SIN-CORONAVAC-1,,GTEQ_60_YEARS,,,,,,-4444,0,67,462,,24602,,,True
SVK,2021,12,TESSY,UNKNOWN,,LT_60_YEARS,,,,,,3172809,161,0,,,0,,,False
SVK,2021,12,TESSY,ASZ-AZD1222-1,,10_TO_14_YEARS,,,,,,279531,5,3,0,,0,,,True
MNE,2021,12,TESSY,PFI-COMIRNATY-1,,,,,,,HW,11087,489,607,0,,0,,,
SVK,2021,12,TESSY,UNKNOWN,,,,,,4437897,,,427,0,,,0,,,
MNE,2021,12,TESSY,PFI-COMIRNATY-1,,,,,,,RES_LONG_TERM,845,21,138,0,,0,,,
KGZ,2021,12,TESSY,SIN-CORONAVAC-1,,GTEQ_60_YEARS,,,,,,391795,0,0,0,,0,,,True
KGZ,2021,12,TESSY,SIN-CORONAVAC-1,,UNKNOWN,,,,,,0,0,0,0,,0,,,True
UKR,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_60_YEARS,,,,,,-4444,10,10,0,,0,,,True
BIH,2021,12,TESSY,GRI-SPUTNIKV-1,,LT_60_YEARS,,,,,,-4444,2531,3717,3801,,28801,,,True
BIH,2021,12,TESSY,ASZ-AZD1222-1,,UNKNOWN,,,,,,-4444,277,5139,73,,74869,,,True
BIH,2021,12,TESSY,BIB-INAC-SARS2-1,,UNKNOWN,,,,,,-4444,1544,2588,951,,46954,,,True
LVA,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,1548218,130837,128230,588,,0,,,False
LVA,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_18_YEARS,,,,,,1548218,600258,576636,153112,,0,,,False
LVA,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_18_YEARS,,,,,,1548218,262491,263148,3321,,0,,,False
LVA,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,1548218,198904,177162,183148,,0,,,False
CYP,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_18_YEARS,,,,,,717452,407382,404719,228923,,0,,,False
CYP,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,717452,48211,49123,51097,,0,,,False
DNK,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,4666625,567937,635755,292429,,0,,,False
FRA,2021,12,TESSY,UNKNOWN,,GTEQ_18_YEARS,,,,,,52780048,0,0,0,,0,,,False
ITA,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_18_YEARS,,,,,,50208329,1479202,1479202,164,,320,,,False
ISL,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_18_YEARS,,,,,,282770,54118,54158,40,,0,,,False
HRV,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_18_YEARS,,,,,,3360840,1554900,1401017,499843,,912,,,False
HRV,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_18_YEARS,,,,,,3360840,188536,189003,1976,,65,,,False
EST,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_18_YEARS,,,,,,1071932,508062,495229,283054,,0,,,False
EST,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_18_YEARS,,,,,,1071932,74402,74402,128,,0,,,False
FRA,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,52780048,4406857,3422764,0,,0,,,False
CZE,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_18_YEARS,,,,,,8694474,5093141,4934467,2345850,,0,,,False
DNK,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,4666625,152600,2625,202,,0,,,False
EST,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,1071932,118811,117167,1669,,0,,,False
FRA,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_18_YEARS,,,,,,52780048,37920830,36095647,18119281,,0,,,False
FRA,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_18_YEARS,,,,,,52780048,1067228,1072300,2341,,0,,,False
KGZ,2021,12,TESSY,SIN-CORONAVAC-1,,LT_60_YEARS,,,,,,1977394,0,0,0,,0,,,True
KGZ,2021,12,TESSY,SIN-CORONAVAC-1,,,,,,,HW,71791,0,0,0,,0,,,
UKR,2021,12,TESSY,JAP-AD26-COV-2.5-1,,UNKNOWN,,,,,,-4444,0,0,0,,0,,,True
SVN,2021,12,TESSY,ASZ-AZD1222-1,,,,,,,HW,43611,5190,3452,0,,0,,,
AND,2021,12,TESSY,ASZ-AZD1222-1,,LT_18_YEARS,,,,,,13122,0,1,0,,0,,,False
IRL,2021,12,TESSY,JAP-AD26-COV-2.5-1,,UNKNOWN,,,,,,-4444,19,19,0,,0,,,True
KGZ,2021,12,TESSY,SIN-CORONAVAC-1,,,,,,2369189,,,0,0,0,,0,,,
MKD,2021,12,TESSY,BIB-INAC-SARS2-1,,LT_18_YEARS,,,,,,402419,5,3,0,,0,,,True
UKR,2021,12,TESSY,JAP-AD26-COV-2.5-1,,,,,,-4444,,,497,497,0,,0,,,
UKR,2021,12,TESSY,SII-COVISHIELD-1,,,,,,,HW,681196,185758,4165,0,,0,,,
AND,2021,12,TESSY,PFI-COMIRNATY-1,,LT_18_YEARS,,,,,,13122,1228,1169,0,,0,,,False
IRL,2021,12,TESSY,ASZ-AZD1222-1,,UNKNOWN,,,,,,-4444,5,0,0,,0,,,True
CZE,2021,12,TESSY,ASZ-AZD1222-1,,LT_18_YEARS,,,,,,1999465,32,31,0,,0,,,False
SVK,2021,12,TESSY,GRI-SPUTNIKV-1,,LT_60_YEARS,,,,,,3172809,12602,12500,,,0,,,False
UKR,2021,12,TESSY,JAP-AD26-COV-2.5-1,,LT_60_YEARS,,,,,,-4444,487,487,0,,0,,,True
UKR,2021,12,TESSY,SII-COVISHIELD-1,,UNKNOWN,,,,,,0,0,0,0,,0,,,True
AND,2021,12,TESSY,MOC-MRNA-1273-1,,LT_18_YEARS,,,,,,13122,144,51,0,,0,,,False
IRL,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_80_YEARS,,,,,,170706,156,156,3,,0,,,True
SVK,2021,12,TESSY,GRI-SPUTNIKV-1,,GTEQ_80_YEARS,,,,,,184680,342,339,0,,0,,,True
ISR,2021,12,TESSY,MOC-MRNA-1273-1,,UNKNOWN,,,,,,-4444,16,0,0,,0,,,True
SVK,2021,12,TESSY,GRI-SPUTNIKV-1,,GTEQ_60_YEARS,,,,,,1265088,6422,6394,0,,0,,,False
DEU,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_18_YEARS,,,,,,69488809,3539197,3539197,16456,,0,,,True
CZE,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_18_YEARS,,,,,,8694474,400104,400125,1463,,0,,,False
DNK,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_18_YEARS,,,,,,4666625,3500621,3554308,1441510,,0,,,False
DNK,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_18_YEARS,,,,,,4666625,46874,46874,20,,0,,,False
SVN,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,1724466,99671,97151,28075,,0,,,False
SVK,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,4437897,423883,418895,0,,0,,,False
ESP,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,39006858,5108425,4687410,0,,0,,,False
BGR,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_18_YEARS,,,,,,5761802,1073255,1029989,456960,,0,,,False
BGR,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,5761802,192026,181014,77621,,0,,,False
BEL,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_18_YEARS,,,,,,9202196,414676,414676,173,,0,,,False
HRV,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,3360840,287710,279210,152,,209,,,False
FRA,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,52780048,5753507,6016118,6389623,,0,,,False
EST,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,1071932,77769,76502,49538,,0,,,False
NOR,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,4248972,545279,1028407,491609,,0,,,False
NOR,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,4248972,142853,4240,132,,0,,,False
HRV,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,3360840,194290,177828,80291,,111,,,False
PRT,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,8578859,1190853,1052322,474,,126,,,False
ITA,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_18_YEARS,,,,,,50208329,31354781,29887288,13329888,,0,,,False
BEL,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_18_YEARS,,,,,,9202196,5693786,5626985,2563945,,0,,,False
HRV,2021,12,TESSY,UNKNOWN,,GTEQ_18_YEARS,,,,,,3360840,8574,8206,114,,32,,,False
BEL,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,9202196,1430582,1415341,0,,0,,,False
NOR,2021,12,TESSY,UNKNOWN,,50_59_YEARS,,,,,,703830,654268,564881,,,0,,,True
IRL,2021,12,TESSY,UNKNOWN,,LT_18_YEARS,,,,,,0,0,0,,,0,,,False
UKR,2021,12,TESSY,SII-COVISHIELD-1,,,,,,34198849,,,488021,11700,0,,0,,,
NOR,2021,12,TESSY,UNKNOWN,,18_24_YEARS,,,,,,470970,386990,227253,,,0,,,True
NOR,2021,12,TESSY,UNKNOWN,,60_69_YEARS,,,,,,582495,548737,521066,,,0,,,True
NOR,2021,12,TESSY,UNKNOWN,,70_79_YEARS,,,,,,435834,425979,422809,,,0,,,True
NOR,2021,12,TESSY,UNKNOWN,,GTEQ_80_YEARS,,,,,,230710,241629,209435,,,0,,,True
SVK,2021,12,TESSY,GRI-SPUTNIKV-1,,50_59_YEARS,,,,,,704900,4924,4900,0,,0,,,True
SVK,2021,12,TESSY,ASZ-AZD1222-1,,15_17_YEARS,,,,,,156256,16,8,0,,0,,,True
SVK,2021,12,TESSY,GRI-SPUTNIKV-1,,18_24_YEARS,,,,,,398739,563,555,0,,0,,,True
SVK,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_80_YEARS,,,,,,184680,11,8,0,,0,,,True
SVK,2021,12,TESSY,GRI-SPUTNIKV-1,,10_TO_14_YEARS,,,,,,0,2,0,,,0,,,True
NOR,2021,12,TESSY,UNKNOWN,,LT_60_YEARS,,,,,,2999933,2509690,1678349,,,0,,,False
NOR,2021,12,TESSY,UNKNOWN,,LT_18_YEARS,,,,,,0,39328,10391,,,0,,,True
NOR,2021,12,TESSY,UNKNOWN,,GTEQ_60_YEARS,,,,,,1249039,1216345,1153310,,,0,,,False
SVK,2021,12,TESSY,GRI-SPUTNIKV-1,,60_69_YEARS,,,,,,689318,4155,4141,0,,0,,,True
SVK,2021,12,TESSY,GRI-SPUTNIKV-1,,70_79_YEARS,,,,,,391090,1925,1914,0,,0,,,True
NOR,2021,12,TESSY,UNKNOWN,,25_49_YEARS,,,,,,1825133,1468432,886215,,,0,,,True
NOR,2021,12,TESSY,UNKNOWN,,,,,,,HW,0,246644,161734,,,0,,,
BEL,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,9202196,687752,678305,2093004,,0,,,False
ITA,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,50208329,6429711,5544674,468,,0,,,False
ITA,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,50208329,6264585,6008841,11889556,,2343,,,False
NOR,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_18_YEARS,,,,,,4248972,6761,6907,34,,0,,,False
FIN,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,4476235,358304,190246,234,,0,,,False
FIN,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_18_YEARS,,,,,,4476235,3199533,3209290,1320003,,0,,,False
FIN,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_18_YEARS,,,,,,4476235,0,0,0,,0,,,False
ROU,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,15684219,404844,400009,123880,,0,,,False
AUT,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,7358443,814751,771426,747,,0,,,False
AUT,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,7358443,550844,533141,317325,,0,,,False
POL,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_18_YEARS,,,,,,31044901,2498865,2498865,49951,,0,,,False
LUX,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,506569,54690,50561,15,,0,,,False
LUX,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_18_YEARS,,,,,,506569,279760,278132,108953,,0,,,False
LUX,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,506569,39412,41701,114696,,0,,,False
POL,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_18_YEARS,,,,,,31044901,13660306,13443844,7770090,,0,,,False
BGR,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_18_YEARS,,,,,,5761802,465479,465479,8525,,0,,,False
FIN,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,4476235,445646,461954,590593,,0,,,False
PRT,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,8578859,1122501,966597,1090034,,1295,,,False
PRT,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_18_YEARS,,,,,,8578859,5217279,4876937,3709486,,4385,,,False
GRC,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,8864187,777952,762084,,,0,,,False
IRL,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,3762805,599629,593220,3,,0,,,False
BIH,2021,12,TESSY,PFI-COMIRNATY-1,,UNKNOWN,,,,,,-4444,22838,16793,11866,,49660,,,True
BIH,2021,12,TESSY,SIN-CORONAVAC-1,,UNKNOWN,,,,,,-4444,7,1,33,,6443,,,True
BIH,2021,12,TESSY,GRI-SPUTNIKV-1,,UNKNOWN,,,,,,-4444,7,54,108,,2457,,,True
BIH,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_60_YEARS,,,,,,-4444,9076,10724,51507,,93814,,,True
BIH,2021,12,TESSY,ASZ-AZD1222-1,,,,,,,HW,-4444,6,32,362,,4405,,,
BIH,2021,12,TESSY,PFI-COMIRNATY-1,,,,,,,HW,-4444,332,374,3239,,5411,,,
BIH,2021,12,TESSY,ASZ-AZD1222-1,,LT_60_YEARS,,,,,,-4444,349,3853,156,,101254,,,True
SVK,2021,12,TESSY,UNKNOWN,,25_49_YEARS,,,,,,2069170,96,0,,,0,,,True
BIH,2021,12,TESSY,SIN-CORONAVAC-1,,,,,,,HW,-4444,0,0,7,,252,,,
TKM,2021,12,TESSY,UNKNOWN,,,,,,,HW,0,13107,7422,,,0,,,
BIH,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_60_YEARS,,,,,,-4444,239,2940,114,,123646,,,True
TJK,2021,12,TESSY,SII-COVISHIELD-1,,,,,,0,,,160046,20184,0,,0,,,
BIH,2021,12,TESSY,GRI-SPUTNIKV-1,,,,,,,HW,-4444,40,52,1646,,775,,,
BIH,2021,12,TESSY,BIB-INAC-SARS2-1,,,,,,,HW,-4444,79,69,225,,1889,,,
XKX,2021,12,TESSY,UNKNOWN,,50_59_YEARS,,,,,,0,39244,0,,,0,,,True
XKX,2021,12,TESSY,UNKNOWN,,,,,,,HW,13500,4831,0,,,0,,,
ISL,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,282770,60177,55289,7,,0,,,False
ISL,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_18_YEARS,,,,,,282770,128371,130743,155859,,0,,,False
ISL,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,282770,20371,20195,44856,,0,,,False
BGR,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,5761802,248161,230356,0,,0,,,False
CZE,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,8694474,446745,438979,276,,0,,,False
CZE,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,8694474,506010,489770,359339,,0,,,False
ESP,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_18_YEARS,,,,,,39006858,24302119,22509353,8645735,,0,,,False
ROU,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_18_YEARS,,,,,,15684219,1922488,1922488,27829,,0,,,False
LUX,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_18_YEARS,,,,,,506569,40545,40561,104,,0,,,False
DEU,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,69488809,9270276,3471612,3184,,0,,,True
DEU,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_18_YEARS,,,,,,69488809,44117639,48086735,21139710,,0,,,True
DEU,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,69488809,4808815,5940204,8159274,,0,,,True
SVN,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,1724466,167637,157276,41,,0,,,False
ROU,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,15684219,434050,417981,2,,0,,,False
ROU,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_18_YEARS,,,,,,15684219,4983878,4816559,1155959,,0,,,False
PRT,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_18_YEARS,,,,,,8578859,1132042,1132042,231,,361,,,False
NOR,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_18_YEARS,,,,,,4248972,3270527,2813413,1588830,,0,,,False
SVN,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_18_YEARS,,,,,,1724466,783934,748320,454857,,0,,,False
SVN,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_18_YEARS,,,,,,1724466,135896,136027,26,,0,,,False
ESP,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_18_YEARS,,,,,,39006858,1980882,1980882,0,,0,,,False
ESP,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,39006858,4705181,4112509,8728689,,0,,,False
XKX,2021,12,TESSY,PFI-COMIRNATY-1,,,,,,0,,,117632,0,,,0,,,
KGZ,2021,12,TESSY,UNKNOWN,,,,,,0,,,0,81174,,,0,,,
BIH,2021,12,TESSY,SIN-CORONAVAC-1,,LT_60_YEARS,,,,,,-4444,1,10,68,,6722,,,True
BIH,2021,12,TESSY,PFI-COMIRNATY-1,,LT_60_YEARS,,,,,,0,21064,20274,24472,,128130,,,True
XKX,2021,12,TESSY,UNKNOWN,,GTEQ_80_YEARS,,,,,,0,6366,0,,,0,,,True
XKX,2021,12,TESSY,UNKNOWN,,18_24_YEARS,,,,,,0,629,0,,,0,,,True
XKX,2021,12,TESSY,UNKNOWN,,60_69_YEARS,,,,,,0,99982,0,,,0,,,True
XKX,2021,12,TESSY,ASZ-AZD1222-1,,,,,,0,,,59629,0,,,0,,,
XKX,2021,12,TESSY,UNKNOWN,,25_49_YEARS,,,,,,0,19527,0,,,0,,,True
SMR,2021,12,TESSY,PFI-COMIRNATY-1,,50_59_YEARS,,,,,,6249,664,399,2348,,0,,,True
MKD,2021,12,TESSY,BIB-INAC-SARS2-1,,UNKNOWN,,,,,,150,2,33,0,,0,,,True
BIH,2021,12,TESSY,BIB-INAC-SARS2-1,,LT_60_YEARS,,,,,,-4444,3617,6580,5051,,145782,,,True
BIH,2021,12,TESSY,BIB-INAC-SARS2-1,,GTEQ_60_YEARS,,,,,,-4444,3278,6006,14911,,160689,,,True
BIH,2021,12,TESSY,GRI-SPUTNIKV-1,,GTEQ_60_YEARS,,,,,,-4444,1783,2620,17276,,40831,,,True
SVK,2021,12,TESSY,GRI-SPUTNIKV-1,,15_17_YEARS,,,,,,156256,1,1,0,,0,,,True
NOR,2021,12,TESSY,JAP-AD26-COV-2.5-1,,50_59_YEARS,,,,,,703830,667,703,5,,0,,,True
PRT,2021,12,TESSY,ASZ-AZD1222-1,,18_24_YEARS,,,,,,775701,12407,7633,20,,5,,,True
PRT,2021,12,TESSY,ASZ-AZD1222-1,,LT_60_YEARS,,,,,,5621673,240906,176902,,,44,,,False
PRT,2021,12,TESSY,JAP-AD26-COV-2.5-1,,18_24_YEARS,,,,,,775701,242117,242117,10,,38,,,True
SMR,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_60_YEARS,,,,,,9552,1615,1343,4361,,0,,,False
SMR,2021,12,TESSY,PFI-COMIRNATY-1,,5_TO_9_YEARS,,,,,,1523,63,80,0,,0,,,True
LTU,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_18_YEARS,,,,,,2295269,258866,258866,11557,,43,,,False
LTU,2021,12,TESSY,UNKNOWN,,GTEQ_18_YEARS,,,,,,2295269,0,0,0,,0,,,False
POL,2021,12,TESSY,ASZ-AZD1222-1,,GTEQ_18_YEARS,,,,,,31044901,2658281,2630161,5,,0,,,False
POL,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,31044901,1540524,1531339,354532,,0,,,False
IRL,2021,12,TESSY,PFI-COMIRNATY-1,,GTEQ_18_YEARS,,,,,,3762805,2453579,2424600,1403040,,0,,,False
IRL,2021,12,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_18_YEARS,,,,,,3762805,237591,237591,128,,0,,,False
SVK,2021,12,TESSY,MOC-MRNA-1273-1,,GTEQ_18_YEARS,,,,,,4437897,254542,250042,101675,,0,,,False
FIN,2021,12,TESSY,UNKNOWN,,GTEQ_18_YEARS,,,,,,4476235,1039,310,298,,0,,,False
